id,region,region_url,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
7041007734,10,10,0,2016,12,,,0,55066,0,0,0,,6,10,7,38.2571,-77.4957
7040991976,10,10,4898,2007,4,0,5,2,147715,0,0,2,,7,0,7,36.0777,-79.9086
7040986502,10,10,0,2017,29,,,2,44211,0,0,0,,11,,7,38.5114,-77.3689
7040980412,10,10,6995,2008,13,,,2,202143,0,0,0,,8,,7,38.5077,-77.3712
7040973612,10,10,14687,2012,4,3,5,2,89609,0,0,2,,,0,7,36.0777,-79.9086
7040971134,10,10,3500,2008,12,3,5,2,125746,0,0,0,,11,,7,37.5538,-77.4603
7040970516,10,10,3100,2007,,0,5,2,148982,0,1,,,,,7,37.5748,-77.4267
7040967778,10,10,3200,2012,8,0,3,2,142982,0,0,,,,0,7,37.5538,-77.4603
7040966964,10,10,10950,2014,12,0,3,2,123233,0,0,0,,8,0,7,38.4733,-78.8716
7040966109,10,10,9000,2013,16,0,3,2,64202,0,0,1,2,2,1,7,37.3428,-77.9841
7040961880,10,10,0,2015,12,,,2,63231,0,0,0,,6,0,7,38.2571,-77.4957
7040948495,10,10,8000,2009,15,,3,2,79582,0,0,1,,7,10,7,37.6237,-77.5303
7040931731,10,10,3200,2000,38,0,5,2,64108,0,0,,,11,,7,37.5538,-77.4603
7040930861,10,10,3100,2003,15,0,5,2,179201,0,0,1,1,10,,7,37.5538,-77.4603
7040930070,10,10,2900,2007,7,0,3,2,132270,0,0,1,,7,,7,37.5538,-77.4603
7040929157,10,10,3700,2011,26,2,,2,131648,0,0,0,,8,,7,37.5538,-77.4603
7040928486,10,10,11200,2013,37,,3,3,81650,0,0,1,,7,,7,37.6237,-77.5303
7040928335,10,10,3200,2004,25,0,5,2,161865,0,0,2,,,,7,37.5538,-77.4603
7040928119,10,10,0,2018,29,0,3,2,10881,0,0,,,8,1,7,37.0419,-76.3871
7040926860,10,10,24900,2007,12,,,0,94590,0,0,,,,,7,38.3291,-77.7331
7040857880,10,10,19700,2007,37,,,2,138000,0,0,1,,6,,7,37.2935,-77.411
7040921673,10,10,3900,2006,3,2,3,2,103565,0,0,,,11,,7,37.5538,-77.4603
7040921246,10,10,2000,1996,,,,0,,0,0,,,,,7,37.5421,-77.9189
7040921084,10,10,3900,2009,35,0,3,2,165777,0,0,0,,11,,7,37.5538,-77.4603
7040920024,10,10,7995,2009,15,,,2,126289,0,0,,,4,1,7,38.5077,-77.3712
7040910497,10,10,0,2008,25,,,2,85710,0,0,,0,2,2,7,38.5114,-77.3689
7040909824,10,10,0,2014,12,,,4,100004,0,0,0,,6,10,7,38.2571,-77.4957
7040908499,10,10,0,2015,29,0,3,2,67001,0,0,1,,7,,7,37.0419,-76.3871
7040907492,10,10,19000,2014,37,3,5,2,102000,0,0,2,,,,7,37.5341,-77.433
7040906568,10,10,15850,2014,12,,5,2,53287,0,0,1,,8,5,7,37.6237,-77.5303
7040904035,10,10,3500,2001,15,0,5,2,186853,0,0,1,1,4,,7,37.6529,-77.4584
7040882589,10,10,6499,2008,7,0,6,2,222660,0,0,0,1,6,1,7,37.4707,-77.4431
7040832964,10,10,20400,2017,5,2,,2,57893,0,0,,,12,0,7,37.55,-77.46
7040880119,10,10,1850,1996,23,2,6,2,121969,0,0,2,2,2,8,7,37.1671,-77.3562
7040875773,10,10,2500,1982,,2,6,2,,0,0,2,2,6,4,7,37.2876,-77.295
7040875073,10,10,6477,2009,8,,,2,100275,0,0,1,,11,0,7,38.7458,-77.507
7040874356,10,10,17695,2005,,3,6,2,42779,0,1,2,1,2,8,7,,
7040874209,10,10,3500,2002,15,2,5,2,154700,0,0,,2,7,8,7,37.431,-77.6545
7040873023,10,10,34995,2014,12,3,6,2,7950,0,1,2,,2,0,7,37.7395,-77.4784
7040868971,10,10,6477,2009,8,,,2,100275,0,0,1,,11,0,7,38.7458,-77.507
7040861357,10,10,34700,2013,12,,,0,112268,0,0,0,,6,1,7,37.2935,-77.411
7040861169,10,10,20700,2009,19,,,2,62265,0,0,0,,8,11,7,37.2935,-77.411
7040832950,10,10,22100,2015,25,2,,2,67255,0,0,,,12,0,7,37.55,-77.46
7040832959,10,10,12000,2014,19,2,,2,90323,0,0,,,12,2,7,37.55,-77.46
7040832898,10,10,16200,2016,5,2,,2,19648,0,0,1,,12,2,7,37.55,-77.46
7040824461,10,10,0,2012,11,,,2,73327,0,0,1,3,3,10,7,38.5114,-77.3689
7040860970,10,10,8900,2011,12,,,2,128257,0,0,,,8,8,7,37.2935,-77.411
7040860642,10,10,28700,2014,37,,,4,73168,0,0,0,,6,,7,37.2935,-77.411
7040860469,10,10,27700,2014,19,,,2,71120,0,0,0,,8,1,7,37.2935,-77.411
7040860307,10,10,8700,2011,7,,,2,118935,0,0,1,,8,0,7,37.2935,-77.411
7040860084,10,10,15700,2007,37,,,2,212300,0,0,0,,6,0,7,37.2935,-77.411
7040859823,10,10,26700,2012,12,,,4,67230,0,0,0,,6,10,7,37.2935,-77.411
7040859663,10,10,26700,2014,32,,,2,89601,0,0,0,,6,0,7,37.2935,-77.411
7040859499,10,10,23700,2009,37,,,2,94700,0,0,0,,6,,7,37.2935,-77.411
7040859290,10,10,15700,2013,37,,,2,143135,0,0,0,,11,0,7,37.2935,-77.411
7040859123,10,10,25700,2011,12,,,2,64725,0,0,0,,6,,7,37.2935,-77.411
7040858945,10,10,17700,2012,29,,,2,105620,0,0,0,,6,0,7,37.2935,-77.411
7040858752,10,10,18700,2012,19,,,2,110571,0,1,0,,8,0,7,37.2935,-77.411
7040858558,10,10,18700,2011,,,,0,228674,0,0,1,,9,10,7,37.2935,-77.411
7040858441,10,10,24700,2012,19,,,2,123530,0,0,0,,8,,7,37.2935,-77.411
7040858277,10,10,28700,2015,19,,,2,50000,0,0,0,,8,10,7,37.2935,-77.411
7040858100,10,10,20700,2008,37,,,2,115920,0,0,0,,6,,7,37.2935,-77.411
7040857591,10,10,15900,2005,12,,,2,124889,0,0,0,,6,8,7,37.2935,-77.411
7040857400,10,10,21700,2014,32,,,2,124515,0,0,0,,6,10,7,37.2935,-77.411
7040857213,10,10,26700,2015,32,,,2,50840,0,0,0,,6,9,7,37.2935,-77.411
7040856932,10,10,22700,2011,12,,,2,167665,0,0,0,,6,1,7,37.2935,-77.411
7040792646,10,10,0,2016,4,,,2,70649,0,0,,0,7,,7,38.2571,-77.4957
7040789261,10,10,13900,2008,,0,3,0,149831,0,0,2,1,6,10,7,,
7040782524,10,10,39000,2015,7,2,6,2,55103,0,0,0,,6,8,7,37.55,-77.46
7040782510,10,10,39300,2012,12,2,6,2,37820,0,2,0,,6,0,7,37.55,-77.46
7040856766,10,10,15700,2007,12,,,2,112050,0,0,0,,6,,7,37.2935,-77.411
7040856563,10,10,28700,2013,12,,,2,91400,0,0,0,,6,0,7,37.2935,-77.411
7040856279,10,10,13700,2009,7,,,4,114601,0,0,1,,8,,7,37.2935,-77.411
7040853991,10,10,0,2015,7,,,4,112700,0,0,0,,8,0,7,38.2571,-77.4957
7040853884,10,10,12995,2008,7,,,4,140221,0,0,0,,8,0,7,37.4017,-77.4322
7040850480,10,10,10995,2007,12,,,2,76722,0,1,,3,2,,7,38.5077,-77.3712
7040842593,10,10,26000,2013,19,0,,2,80500,0,0,0,,,0,7,37.4728,-77.3403
7040838834,10,10,272,2016,7,2,5,2,57041,0,0,,,12,,7,37.2604,-77.3246
7040838808,10,10,210,2017,7,2,3,2,13625,0,0,,,3,,7,37.2604,-77.3246
7040838719,10,10,206,2018,7,2,3,2,44538,0,0,,,7,,7,37.2604,-77.3246
7040833073,10,10,18700,2018,28,2,,2,12866,0,0,0,,12,,7,37.55,-77.46
7040832989,10,10,16700,2016,5,2,,2,18849,0,0,1,,12,2,7,37.55,-77.46
7040832979,10,10,18000,2018,9,2,5,2,45775,0,2,1,,4,10,7,37.55,-77.46
7040782518,10,10,24300,2013,12,2,5,2,50111,0,2,0,,6,8,7,37.55,-77.46
7040782519,10,10,24200,2012,7,2,6,2,80604,0,2,0,,6,0,7,37.55,-77.46
7040782495,10,10,40800,2017,12,2,6,4,33597,0,0,,,6,10,7,37.55,-77.46
7040772537,10,10,6995,2007,9,,,2,121907,0,0,,1,7,,7,38.5077,-77.3712
7040752989,10,10,4000,2003,12,2,5,2,140809,0,0,2,,9,8,7,37.5009,-77.5003
7040752781,10,10,0,2014,8,,,2,70812,0,0,,1,7,10,7,38.5084,-77.3716
7040751951,10,10,16800,2015,12,2,5,2,65091,0,0,2,,2,0,7,37.55,-77.46
7040750724,10,10,23900,2010,25,2,6,2,73474,0,0,,,2,9,7,37.55,-77.46
7040750638,10,10,14400,2014,27,2,,4,61767,0,2,1,,12,8,7,37.55,-77.46
7040750572,10,10,26900,2019,24,2,,2,2624,0,2,2,,12,0,7,37.55,-77.46
7040750675,10,10,16700,2013,12,2,5,2,50126,0,2,2,,2,,7,37.55,-77.46
7040746579,10,10,12750,2011,12,,,2,120699,0,0,0,,8,9,7,38.188,-77.5116
7040742748,10,10,3500,2003,12,2,3,2,212971,0,1,2,,6,8,7,37.5009,-77.5003
7040742244,10,10,10395,2007,7,2,6,2,154964,0,0,0,1,9,3,7,37.592,-77.5057
7040739435,10,10,11999,2010,37,,,2,145148,0,0,1,,11,9,7,38.188,-77.5116
7040739162,10,10,26999,2015,13,,,2,125087,0,0,0,,8,10,7,38.188,-77.5116
7040738959,10,10,11750,2012,12,,,2,168584,0,0,0,,6,10,7,38.188,-77.5116
7040738794,10,10,18999,2016,12,,,0,286587,0,0,0,,6,10,7,38.188,-77.5116
7040737722,10,10,8999,2009,7,,,2,156999,0,0,0,,8,7,7,38.188,-77.5116
7040737542,10,10,10750,2007,13,,,2,163687,0,0,0,,6,10,7,38.188,-77.5116
7040734857,10,10,1995,1999,7,2,6,2,229324,0,0,0,,,,7,37.6401,-77.4597
7040729643,10,10,12600,2007,19,,5,2,93457,0,0,2,,8,4,7,37.6237,-77.5303
7040728291,10,10,0,2011,3,,,2,92883,0,0,,0,7,,7,38.5114,-77.3689
7040728122,10,10,2900,2007,8,0,5,2,179445,0,0,1,2,4,9,7,37.5158,-77.5047
7040727980,10,10,0,2005,12,,,0,89781,0,0,0,,6,0,7,38.2571,-77.4957
7040726141,10,10,16490,2017,15,,5,2,39551,0,0,1,,10,5,7,38.5072,-77.3741
7040724426,10,10,1500,2002,,0,5,2,197000,0,0,,,,8,7,37.2876,-77.295
7040722493,10,10,500,1998,7,5,3,2,200200,0,1,1,,9,,7,37.7184,-77.186
7040707539,10,10,18550,2016,35,,3,2,31252,0,0,0,,8,5,7,37.6237,-77.5303
7040705795,10,10,5790,2003,25,3,3,2,67000,0,0,,0,2,1,7,37.7395,-77.4784
7040697921,10,10,18000,2015,12,2,,2,52478,0,0,,,12,10,7,37.55,-77.46
7040697939,10,10,15400,2014,5,2,,2,26197,0,2,1,,12,,7,37.55,-77.46
7040696656,10,10,4795,2009,15,,,2,129290,0,1,,0,3,9,7,37.4017,-77.4322
7040693218,10,10,26000,2016,7,3,,2,45655,0,0,0,2,9,0,7,37.394,-77.5193
7040693228,10,10,7995,2007,17,,,2,101773,0,0,0,,7,1,7,38.5077,-77.3712
7040680067,10,10,9300,2012,15,,3,2,79101,0,0,1,,2,5,7,37.6237,-77.5303
7040672335,10,10,28000,2014,,0,5,0,120000,0,0,,,,,7,37.5133,-77.5646
7040668078,10,10,0,2012,12,,,4,149623,0,0,0,,6,0,7,38.2571,-77.4957
7040664166,10,10,3500,2001,7,1,6,2,306000,0,0,0,1,9,2,7,37.4459,-77.0615
7040647142,10,10,6800,2016,12,2,3,2,41000,4,0,1,,7,,7,37.6691,-77.3294
7040643232,10,10,22600,2015,32,2,6,2,77796,0,2,0,,6,0,7,37.55,-77.46
7040643230,10,10,23400,2015,32,2,6,2,53054,0,2,0,,6,,7,37.55,-77.46
7040438788,10,10,0,2015,12,,5,2,77472,0,0,0,1,9,9,7,,
7040311172,10,10,13750,2014,12,,,2,175499,0,0,0,,6,0,7,38.188,-77.5116
7040642764,10,10,5000,2007,38,2,5,2,155150,0,0,0,2,8,0,7,37.4638,-77.398
7040642555,10,10,0,2009,4,,,2,96359,0,0,,0,2,1,7,38.5114,-77.3689
7040633699,10,10,13495,2018,29,,,2,11688,0,0,1,,,9,7,37.6501,-77.609
7040633593,10,10,12795,2016,15,,,2,29050,0,0,1,,,8,7,37.6501,-77.609
7040632429,10,10,7995,2011,15,,3,2,114193,0,0,,,8,,7,37.5921,-77.4952
7040631167,10,10,17900,2012,4,2,,2,70588,0,2,2,,2,9,7,37.55,-77.46
7040630235,10,10,4500,2012,19,2,5,2,115000,0,0,2,2,8,5,7,37.5463,-77.605
7040627574,10,10,8400,2006,17,,,2,109043,0,0,0,,11,0,7,38.5077,-77.3712
7040627351,10,10,0,2006,32,0,6,2,266206,0,0,0,2,9,,7,37.6237,-77.3074
7040619478,10,10,0,2010,12,,,0,105250,0,0,0,,6,,7,38.2571,-77.4957
7040599888,10,10,36900,2018,15,2,5,2,11571,0,2,,,6,0,7,37.55,-77.46
7040311469,10,10,16999,2016,7,,,2,109143,0,0,0,,6,10,7,38.188,-77.5116
7040599723,10,10,0,2014,,,,0,,0,0,,,,,7,36.0127,-86.56
7040597704,10,10,13900,2014,9,2,5,4,65460,0,0,1,,12,0,7,37.55,-77.46
7040586379,10,10,0,2018,7,2,3,2,44538,0,0,,,7,,7,37.2604,-77.3246
7040586405,10,10,0,2016,7,2,5,2,57041,0,0,,,12,,7,37.2604,-77.3246
7040586362,10,10,0,2013,7,2,6,4,90114,0,0,,,6,,7,37.2604,-77.3246
7040574771,10,10,5000,2004,19,0,,2,127600,0,0,0,,,,7,37.4782,-77.5854
7040554784,10,10,0,2017,38,,3,2,28361,0,0,1,0,3,1,7,,
7040539916,10,10,0,2019,12,,5,2,8551,0,0,0,1,9,10,7,,
7040512260,10,10,0,2016,19,,5,2,82579,0,0,0,2,8,0,7,,
7040479345,10,10,7438,2013,12,,3,2,121622,0,0,1,0,8,2,7,,
7040469599,10,10,4000,1985,12,2,3,2,,0,1,,,2,8,7,37.3923,-77.5668
7040460058,10,10,1500,1987,4,1,5,2,200000,0,1,2,0,7,0,7,37.5318,-77.4299
7040452272,10,10,2999,2006,37,,5,2,194000,5,0,1,,7,,7,37.4638,-77.398
7040438223,10,10,5300,2007,9,0,5,2,50408,0,0,2,1,7,10,7,37.6455,-77.6266
7040416176,10,10,3200,1999,19,0,3,2,1800000,0,0,0,1,8,8,7,37.7688,-78.0112
7040400596,10,10,0,2018,6,,,2,29048,0,0,1,,8,0,7,38.2571,-77.4957
7040393927,10,10,3000,2001,12,2,6,2,221659,0,0,0,0,6,10,7,37.2123,-77.4814
7040392440,10,10,1200,1999,12,2,6,2,250000,0,0,2,1,10,4,7,37.6691,-77.3294
7040385395,10,10,0,2016,37,,3,2,43853,0,0,1,0,2,5,7,,
7040353538,10,10,0,2016,12,,,2,54457,0,0,0,,6,8,7,38.2571,-77.4957
7040340987,10,10,27999,2016,37,,,2,64789,0,0,0,,6,1,7,38.188,-77.5116
7040339193,10,10,11500,2015,20,,3,2,56080,0,0,1,,7,0,7,37.6237,-77.5303
7040331242,10,10,9995,2010,15,0,3,2,105154,0,0,1,1,8,10,7,37.4709,-77.5257
7040318982,10,10,9900,2012,15,,5,2,114567,0,0,1,,10,0,7,37.6237,-77.5303
7040318303,10,10,8995,2008,7,,6,2,119592,0,0,2,,10,10,7,38.5072,-77.3741
7040318005,10,10,9868,2011,12,,5,2,135378,0,0,2,1,9,8,7,,
7040304588,10,10,4988,2009,6,0,5,2,147687,0,0,2,,7,0,7,36.0777,-79.9086
7040300065,10,10,0,2016,12,,,2,31901,0,0,0,,6,0,7,38.2571,-77.4957
7040296736,10,10,9800,2012,15,,5,2,133815,0,0,0,,7,8,7,37.6237,-77.5303
7040292055,10,10,5750,1998,19,2,3,2,189135,0,1,0,,,4,7,37.7982,-77.9375
7040284533,10,10,19995,2011,7,,6,,41180,0,0,0,,,10,7,36.1018,-78.4581
7040283795,10,10,59990,2008,,,5,0,15101,0,0,,,12,10,7,36.1018,-78.4581
7040283696,10,10,59990,2008,,,5,0,15101,0,0,,,12,10,7,36.1018,-78.4581
7040282364,10,10,19993,2006,12,,6,0,19770,0,0,,,12,5,7,36.1018,-78.4581
7040281649,10,10,19993,2007,12,,6,2,18590,0,0,,,12,10,7,36.1018,-78.4581
7040279909,10,10,16481,2010,35,0,3,2,114634,0,1,0,,11,0,7,36.0777,-79.9086
7040276499,10,10,2000,1986,29,,3,2,154782,0,1,,,6,,7,37.5158,-77.5047
7040275455,10,10,5500,2001,7,,,2,,0,0,,,,,7,37.5581,-77.4702
7040272645,10,10,24990,2009,,,9,0,61670,0,0,2,,12,11,7,36.1018,-78.4581
7040272152,10,10,2800,2000,9,0,6,2,136987,0,0,0,2,8,9,7,36.7124,-78.1534
7040268944,10,10,0,2005,,,5,0,17190,0,1,,,12,,7,36.1018,-78.4581
7040263355,10,10,650,2006,29,,,2,175000,0,0,,,,,7,37.5477,-77.3948
7040263343,10,10,22990,1999,,2,5,0,38100,0,0,2,1,9,5,7,40.4688,-74.2817
7040263322,10,10,16990,2008,7,2,6,2,108114,0,0,0,,,10,7,40.4688,-74.2817
7040263240,10,10,24990,2006,12,2,5,0,51806,0,0,2,1,9,10,7,40.4688,-74.2817
7040263050,10,10,24490,2015,12,2,6,2,136940,0,0,0,1,9,10,7,40.4688,-74.2817
7040262833,10,10,37990,2005,7,2,6,0,80346,0,0,2,2,,3,7,40.4688,-74.2817
7040262822,10,10,34990,2016,,2,3,0,24122,0,0,2,1,9,10,7,40.4688,-74.2817
7040262802,10,10,19990,2012,12,2,6,2,81207,0,0,0,1,9,3,7,40.4688,-74.2817
7040262813,10,10,25990,2003,13,2,5,0,89499,0,0,2,1,9,10,7,40.4688,-74.2817
7040262784,10,10,27490,2012,32,2,6,2,84012,0,2,0,,,10,7,40.4688,-74.2817
7040262787,10,10,28990,2012,7,2,6,0,136045,0,0,0,,,10,7,40.4688,-74.2817
7040262792,10,10,22490,2015,12,2,6,2,143939,0,0,0,,,10,7,40.4688,-74.2817
7040262757,10,10,34990,2016,,2,3,0,25400,0,0,2,1,9,10,7,40.4688,-74.2817
7040262442,10,10,22490,2013,12,2,6,2,118818,0,0,0,,,10,7,40.4688,-74.2817
7040262409,10,10,17990,2013,12,2,6,2,62150,0,0,2,1,9,10,7,40.4688,-74.2817
7040262412,10,10,19990,2000,12,2,6,0,118774,0,0,0,1,9,9,7,40.4688,-74.2817
7040262386,10,10,35990,2015,,2,5,0,37547,0,0,2,1,9,10,7,40.4688,-74.2817
7040262222,10,10,19990,2014,12,2,6,2,64474,0,0,2,1,9,10,7,40.4688,-74.2817
7040262212,10,10,13990,2006,12,2,6,0,205944,0,0,2,1,9,10,7,40.4688,-74.2817
7040261794,10,10,34990,2013,,2,6,0,67600,0,0,2,,0,0,7,40.4688,-74.2817
7040118670,10,10,43600,2012,32,2,,0,22646,0,2,,,6,10,7,37.55,-77.46
7040262185,10,10,28990,2004,7,2,6,0,116856,0,0,0,1,9,10,7,40.4688,-74.2817
7040262175,10,10,20490,2015,7,2,6,2,81337,0,0,2,1,9,10,7,40.4688,-74.2817
7040262207,10,10,18990,2014,7,2,6,2,118174,0,0,2,,,10,7,40.4688,-74.2817
7040262163,10,10,23990,2007,12,2,5,0,84740,0,0,2,1,9,10,7,40.4688,-74.2817
7040262144,10,10,19990,2012,7,2,6,2,62105,0,0,0,1,9,11,7,40.4688,-74.2817
7040262011,10,10,24990,2015,12,2,5,2,63656,0,0,2,1,9,10,7,40.4688,-74.2817
7040261958,10,10,26990,2010,,2,5,0,91853,0,0,2,1,9,10,7,40.4688,-74.2817
7040261959,10,10,18990,2015,7,2,6,2,101694,0,0,2,1,9,10,7,40.4688,-74.2817
7040261933,10,10,39990,2015,12,2,6,0,17795,0,0,2,1,9,10,7,40.4688,-74.2817
7040261930,10,10,19990,2005,12,2,6,0,54876,0,0,2,1,9,10,7,40.4688,-74.2817
7040261801,10,10,19990,2004,12,2,6,0,48426,0,0,2,1,9,10,7,40.4688,-74.2817
7040261803,10,10,19990,2006,7,2,6,2,100286,0,0,0,1,9,3,7,40.4688,-74.2817
7040261758,10,10,29990,2004,13,2,5,0,58000,0,0,2,1,9,10,7,40.4688,-74.2817
7040254394,10,10,11995,2014,12,0,6,2,143642,0,0,2,1,10,10,7,37.4708,-77.5254
7040244452,10,10,35000,1995,,2,,0,126993,0,1,2,,12,1,7,37.7395,-77.4784
7040243772,10,10,64995,1993,24,,,2,0,0,1,,,,,7,29.6947,-95.6511
7040241267,10,10,0,2016,7,,,2,82846,0,0,0,,8,0,7,38.2571,-77.4957
7040241093,10,10,2820,2001,15,,,2,156476,0,0,,,2,9,7,37.4017,-77.4322
7040240982,10,10,7000,2005,22,2,5,2,,0,0,2,1,7,0,7,37.0925,-77.5482
7040235282,10,10,0,2015,36,,,1,29757,0,0,0,,7,10,7,,
7040188035,10,10,19900,2018,12,2,,2,29724,0,0,2,,12,9,7,37.55,-77.46
7040188038,10,10,23200,2017,15,2,5,2,7603,0,0,1,,2,9,7,37.55,-77.46
7040179097,10,10,2500,1997,,2,5,2,,0,0,1,1,10,10,7,37.5921,-77.4952
7040178924,10,10,0,2013,12,,,2,70028,0,0,,0,8,0,7,38.2571,-77.4957
7040234275,10,10,22500,2008,12,0,6,0,94000,0,0,0,1,9,10,7,26.7492,-80.0725
7040225235,10,10,8918,2013,16,,,,56602,,0,,,,,7,37.5052,-77.6094
7040225137,10,10,234,2013,7,2,6,4,90114,0,0,,,6,,7,37.2604,-77.3246
7040224670,10,10,5916,2013,16,,,2,92367,,0,1,,,0,7,37.5052,-77.6094
7040224010,10,10,15935,2012,15,,,2,89255,0,0,0,,8,0,7,37.5052,-77.6094
7040223525,10,10,29966,2009,13,,,0,73884,,0,0,,6,0,7,37.5052,-77.6094
7040223007,10,10,19960,2006,12,,,0,59212,0,0,0,,9,4,7,37.5052,-77.6094
7040166409,10,10,36999,2011,12,,6,0,103013,0,0,0,,6,0,7,39.5129,-76.9095
7040114656,10,10,7500,2012,15,,3,2,64535,0,0,1,,12,,7,38.2481,-77.4681
7040222451,10,10,8542,1999,12,,,2,25626,,0,,,,,7,37.5052,-77.6094
7040221951,10,10,10553,2007,7,,,2,23214,,0,,,6,,7,37.5052,-77.6094
7040221478,10,10,9553,2007,7,,,2,32294,0,0,0,,6,,7,37.5052,-77.6094
7040221014,10,10,10553,2007,7,,,2,22604,,0,,,6,,7,37.5052,-77.6094
7040220565,10,10,19566,2006,7,,,0,54437,0,0,0,,9,,7,37.5052,-77.6094
7040219969,10,10,18253,2012,7,,,2,96272,0,0,0,,6,,7,37.5052,-77.6094
7040219488,10,10,11937,2011,0,,,2,99504,0,0,0,,8,0,7,37.5052,-77.6094
7040193254,10,10,16000,2008,7,2,6,0,215000,0,0,0,,6,0,7,37.601,-77.3326
7040193164,10,10,0,2002,13,,6,2,112000,0,0,0,,,,7,38.2629,-77.4948
7040188244,10,10,700,1978,12,1,6,2,97000,0,0,2,,9,10,7,37.3067,-77.297
7040188063,10,10,14100,2013,15,2,,2,48489,0,2,1,,2,10,7,37.55,-77.46
7040188043,10,10,20000,2018,12,2,,2,31139,0,0,2,,12,9,7,37.55,-77.46
7040188053,10,10,12400,2012,12,2,5,2,87340,0,2,2,,12,1,7,37.55,-77.46
7040163142,10,10,24933,2007,7,,6,0,95212,0,0,0,,6,10,7,39.5129,-76.9095
7040162206,10,10,31995,1992,25,,,2,88000,0,0,,,,,7,29.6947,-95.6511
7040152569,10,10,31499,2010,32,,5,0,99779,0,0,0,,6,5,7,39.5129,-76.9095
7040152461,10,10,31933,2009,32,,5,0,94962,0,1,0,,6,3,7,39.5129,-76.9095
7040152274,10,10,29499,2008,7,,6,0,107048,0,0,0,,6,10,7,39.5129,-76.9095
7040152209,10,10,0,2015,7,,6,2,99407,0,0,0,,8,9,7,,
7040149918,10,10,14000,2006,,2,5,0,255345,0,0,2,,9,11,7,37.4992,-77.4061
7040144119,10,10,15800,2017,12,2,,2,44177,0,0,0,,12,10,7,37.55,-77.46
7040138169,10,10,0,2012,3,,,2,96407,0,0,,,8,0,7,38.5084,-77.3716
7040122946,10,10,15000,2013,7,2,,2,175000,0,0,0,1,9,9,7,37.2516,-77.8229
7040118782,10,10,33500,2018,12,2,5,2,20766,0,0,,,6,8,7,37.55,-77.46
7040118755,10,10,25500,2019,12,2,5,2,6140,0,2,,,6,,7,37.55,-77.46
7040118747,10,10,16700,2016,29,2,,2,32822,0,2,1,,6,9,7,37.55,-77.46
7040118701,10,10,28600,2016,7,2,5,2,24370,0,2,0,,6,6,7,37.55,-77.46
7040118676,10,10,34000,2015,12,2,6,4,34042,0,2,0,,6,,7,37.55,-77.46
7040118684,10,10,28800,2017,12,2,5,2,41129,0,0,0,,6,1,7,37.55,-77.46
7040114349,10,10,5550,2008,15,0,3,2,147908,0,0,1,,3,2,7,38.4733,-78.8716
7040112261,10,10,0,2015,25,,,2,38496,0,0,,,12,0,7,38.2571,-77.4957
7040112161,10,10,19000,2007,7,,6,2,68448,0,0,2,,2,0,7,37.6237,-77.5303
7040109771,10,10,7995,2006,12,,5,2,73733,0,0,2,,9,8,7,38.5072,-77.3741
7040090523,10,10,8900,2008,37,,3,2,93417,0,0,1,,8,4,7,37.6237,-77.5303
7040080049,10,10,9500,2009,12,,,4,180469,0,0,0,,6,0,7,37.4017,-77.4322
7040077163,10,10,11175,2011,8,3,5,2,93500,0,0,1,1,4,1,7,37.6824,-77.5087
7040071411,10,10,16900,2004,12,,,0,129841,0,0,,,,,7,38.33,-77.7326
7040066368,10,10,15900,2013,16,2,,2,71173,0,0,,,12,10,7,37.55,-77.46
7040066347,10,10,16800,2017,12,2,,2,26474,0,0,0,,12,,7,37.55,-77.46
7040066354,10,10,17200,2017,12,2,,2,23024,0,0,0,,12,,7,37.55,-77.46
7040066369,10,10,16400,2017,12,2,,2,29116,0,0,0,,12,8,7,37.55,-77.46
7040066326,10,10,17800,2013,0,2,5,4,74502,0,0,1,,12,8,7,37.55,-77.46
7040065796,10,10,0,2015,4,,6,2,75713,0,0,2,,7,0,7,,
7040063959,10,10,9495,2016,29,,,2,70172,0,0,1,,,8,7,37.6501,-77.609
7040063859,10,10,7795,2018,28,,,2,7896,0,1,1,,,1,7,37.6501,-77.609
7040062921,10,10,7400,2007,35,,5,2,91730,0,0,0,,8,9,7,37.6237,-77.5303
7040059899,10,10,21500,1986,33,0,3,0,,0,1,0,,8,0,7,37.677,-77.4215
7040050596,10,10,0,2013,29,,,2,47001,0,0,1,,7,1,7,38.2571,-77.4957
7040048136,10,10,17000,1965,12,0,6,2,,0,0,2,,2,10,7,37.7284,-77.5544
7040031750,10,10,1350,2004,16,2,5,2,,0,1,,0,,9,7,37.3458,-77.4102
7040025029,10,10,21400,2013,7,2,6,2,51171,0,2,,,6,,7,37.55,-77.46
7040022306,10,10,16300,2010,39,2,6,2,45622,0,2,,,12,9,7,37.55,-77.46
7040022309,10,10,17900,2017,12,2,,2,16542,0,0,0,,12,9,7,37.55,-77.46
7040022298,10,10,17500,2013,12,2,5,2,54395,0,2,,,12,1,7,37.55,-77.46
7040020263,10,10,4550,2011,,0,3,2,161000,0,0,0,,3,,7,37.7284,-77.5544
7039770862,10,10,0,2016,7,,,2,30840,0,0,0,,6,1,7,38.2571,-77.4957
7040013688,10,10,1200,1998,29,1,5,2,222821,0,0,1,1,4,1,7,37.431,-77.6545
7040011305,10,10,7800,2010,12,3,3,2,72000,0,0,0,,8,9,7,37.5498,-77.4588
7040009957,10,10,2500,2008,24,2,3,2,156000,0,0,1,1,7,3,7,37.6441,-77.5687
